frame,gps_longitude,gps_latitude,gps_azimuth
645,36.177795,120.487684,194.963201
646,36.177795,120.487684,194.963201
647,36.177795,120.487684,194.963201
648,36.177795,120.487684,194.932960
649,36.177795,120.487684,194.932960
650,36.177795,120.487684,194.932960
651,36.177795,120.487684,194.863855
652,36.177795,120.487684,194.863855
653,36.177795,120.487684,194.863855
654,36.177795,120.487684,194.863855
655,36.177795,120.487684,194.831111
656,36.177795,120.487684,194.831111
657,36.177795,120.487684,194.756806
658,36.177795,120.487684,194.756806
659,36.177795,120.487684,194.756806
660,36.177795,120.487684,194.756806
661,36.177795,120.487684,194.721152
662,36.177795,120.487684,194.721152
663,36.177794,120.487684,194.639367
664,36.177794,120.487684,194.639367
665,36.177794,120.487684,194.639367
666,36.177794,120.487684,194.639367
667,36.177794,120.487684,194.597430
668,36.177794,120.487684,194.597430
669,36.177794,120.487684,194.510111
670,36.177794,120.487684,194.510111
671,36.177794,120.487684,194.468013
672,36.177794,120.487684,194.468013
673,36.177794,120.487684,194.424119
674,36.177794,120.487684,194.424119
675,36.177794,120.487684,194.378713
676,36.177794,120.487684,194.378713
677,36.177794,120.487684,194.378713
678,36.177794,120.487684,194.378713
679,36.177794,120.487684,194.333594
680,36.177794,120.487684,194.333594
681,36.177793,120.487684,194.236520
682,36.177793,120.487684,194.236520
683,36.177793,120.487684,194.236520
684,36.177793,120.487684,194.236520
685,36.177793,120.487684,194.186522
686,36.177793,120.487684,194.186522
687,36.177793,120.487684,194.078417
688,36.177793,120.487684,194.078417
689,36.177793,120.487684,194.078417
690,36.177793,120.487684,194.078417
691,36.177793,120.487684,194.022750
692,36.177793,120.487684,194.022750
693,36.177793,120.487684,193.918279
694,36.177793,120.487684,193.918279
695,36.177793,120.487684,193.918279
696,36.177793,120.487684,193.918279
697,36.177793,120.487684,193.864965
698,36.177793,120.487684,193.864965
699,36.177792,120.487684,193.757118
700,36.177792,120.487684,193.757118
701,36.177792,120.487684,193.757118
702,36.177792,120.487684,193.757118
703,36.177792,120.487684,193.701342
704,36.177792,120.487684,193.701342
705,36.177792,120.487684,193.587219
706,36.177792,120.487684,193.587219
707,36.177792,120.487684,193.587219
708,36.177792,120.487684,193.587219
709,36.177792,120.487684,193.528484
710,36.177792,120.487684,193.528484
711,36.177791,120.487684,193.407965
712,36.177791,120.487684,193.407965
713,36.177791,120.487684,193.407965
714,36.177791,120.487684,193.407965
715,36.177791,120.487684,193.342273
716,36.177791,120.487684,193.342273
717,36.177791,120.487684,193.212778
718,36.177791,120.487684,193.212778
719,36.177791,120.487684,193.147604
720,36.177791,120.487684,193.147604
721,36.177791,120.487684,193.083915
722,36.177791,120.487684,193.083915
723,36.177791,120.487684,193.083915
724,36.177791,120.487684,193.083915
725,36.177790,120.487684,193.017083
726,36.177790,120.487684,193.017083
727,36.177790,120.487684,192.882736
728,36.177790,120.487684,192.882736
729,36.177790,120.487684,192.882736
730,36.177790,120.487684,192.882736
731,36.177790,120.487684,192.812629
732,36.177790,120.487684,192.812629
733,36.177790,120.487685,192.670851
734,36.177790,120.487685,192.670851
735,36.177790,120.487685,192.670851
736,36.177790,120.487685,192.670851
737,36.177789,120.487685,192.601412
738,36.177789,120.487685,192.601412
739,36.177789,120.487685,192.459323
740,36.177789,120.487685,192.459323
741,36.177789,120.487685,192.387894
742,36.177789,120.487685,192.387894
743,36.177789,120.487685,192.317288
744,36.177789,120.487685,192.317288
745,36.177788,120.487685,192.244603
746,36.177788,120.487685,192.244603
747,36.177788,120.487685,192.244603
748,36.177788,120.487685,192.244603
749,36.177788,120.487685,192.170521
750,36.177788,120.487685,192.170521
751,36.177788,120.487685,192.025729
752,36.177788,120.487685,192.025729
753,36.177788,120.487685,192.025729
754,36.177788,120.487685,192.025729
755,36.177788,120.487685,191.950695
756,36.177788,120.487685,191.950695
757,36.177787,120.487685,191.782669
758,36.177787,120.487685,191.782669
759,36.177787,120.487685,191.782669
760,36.177787,120.487685,191.782669
761,36.177787,120.487685,191.710673
762,36.177787,120.487685,191.710673
763,36.177787,120.487685,191.566551
764,36.177787,120.487685,191.566551
765,36.177787,120.487685,191.566551
766,36.177787,120.487685,191.566551
767,36.177786,120.487685,191.496760
768,36.177786,120.487685,191.496760
769,36.177786,120.487685,191.349013
770,36.177786,120.487685,191.349013
771,36.177786,120.487685,191.274791
772,36.177786,120.487685,191.274791
773,36.177785,120.487685,191.200161
774,36.177785,120.487685,191.200161
775,36.177785,120.487685,191.126594
776,36.177785,120.487685,191.126594
777,36.177785,120.487685,191.126594
778,36.177785,120.487685,191.126594
779,36.177785,120.487685,191.050917
780,36.177785,120.487685,191.050917
781,36.177785,120.487685,190.902682
782,36.177785,120.487685,190.902682
783,36.177785,120.487685,190.902682
784,36.177785,120.487685,190.902682
785,36.177784,120.487685,190.826399
786,36.177784,120.487685,190.826399
787,36.177784,120.487686,190.674638
788,36.177784,120.487686,190.674638
789,36.177784,120.487686,190.674638
790,36.177784,120.487686,190.674638
791,36.177784,120.487686,190.597393
792,36.177784,120.487686,190.597393
793,36.177783,120.487686,190.438100
794,36.177783,120.487686,190.438100
795,36.177783,120.487686,190.438100
796,36.177783,120.487686,190.438100
797,36.177783,120.487686,190.358210
798,36.177783,120.487686,190.358210
799,36.177782,120.487686,190.200472
800,36.177782,120.487686,190.200472
801,36.177782,120.487686,190.200472
802,36.177782,120.487686,190.200472
803,36.177782,120.487686,190.124255
804,36.177782,120.487686,190.124255
805,36.177782,120.487686,189.974498
806,36.177782,120.487686,189.974498
807,36.177782,120.487686,189.974498
808,36.177782,120.487686,189.974498
809,36.177781,120.487686,189.898491
810,36.177781,120.487686,189.898491
811,36.177781,120.487686,189.741766
812,36.177781,120.487686,189.741766
813,36.177781,120.487686,189.741766
814,36.177781,120.487686,189.741766
815,36.177781,120.487686,189.662962
816,36.177781,120.487686,189.662962
