frame,gps_longitude,gps_latitude,gps_azimuth
650,36.177756,120.487689,185.224405
651,36.177756,120.487689,185.224405
652,36.177756,120.487689,185.224787
653,36.177756,120.487689,185.224787
654,36.177756,120.487689,185.223008
655,36.177756,120.487689,185.223008
656,36.177756,120.487689,185.223008
657,36.177756,120.487689,185.223008
658,36.177756,120.487689,185.223008
659,36.177756,120.487689,185.223008
660,36.177756,120.487689,185.223328
661,36.177756,120.487689,185.223328
662,36.177756,120.487689,185.219995
663,36.177756,120.487689,185.219995
664,36.177756,120.487689,185.218429
665,36.177756,120.487689,185.218429
666,36.177756,120.487689,185.218429
667,36.177756,120.487689,185.218429
668,36.177756,120.487689,185.218429
669,36.177756,120.487689,185.218429
670,36.177756,120.487689,185.218429
671,36.177756,120.487689,185.218429
672,36.177756,120.487689,185.218429
673,36.177756,120.487689,185.218429
674,36.177756,120.487689,185.217263
675,36.177756,120.487689,185.217263
676,36.177756,120.487689,185.218306
677,36.177756,120.487689,185.218306
678,36.177756,120.487689,185.216696
679,36.177756,120.487689,185.216696
680,36.177756,120.487689,185.216696
681,36.177756,120.487689,185.216696
682,36.177756,120.487689,185.216696
683,36.177756,120.487689,185.216696
684,36.177756,120.487689,185.216863
685,36.177756,120.487689,185.216863
686,36.177756,120.487689,185.216863
687,36.177756,120.487689,185.216863
688,36.177756,120.487689,185.216863
689,36.177756,120.487689,185.216863
690,36.177756,120.487689,185.216863
691,36.177756,120.487689,185.216863
692,36.177756,120.487689,185.216863
693,36.177756,120.487689,185.216863
694,36.177756,120.487689,185.210484
695,36.177756,120.487689,185.210484
696,36.177756,120.487689,185.202338
697,36.177756,120.487689,185.202338
698,36.177756,120.487689,185.200683
699,36.177756,120.487689,185.200683
700,36.177756,120.487689,185.200683
701,36.177756,120.487689,185.200683
702,36.177756,120.487689,185.202367
703,36.177756,120.487689,185.202367
704,36.177756,120.487689,185.202562
705,36.177756,120.487689,185.202562
706,36.177756,120.487689,185.202562
